web-scraper-order,web-scraper-start-url,Category,Category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,products-review
1605349484-281,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Johnson's - Baby Shampoo 600ml,https://www.banglashoppers.com/johnson-s-baby-shampoo-600ml.html,Johnson's - Baby Shampoo 600ml,1799,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/j/o/johnson_s_-_baby_shampoo_600ml.jpg,0,0
1605351433-432,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Dove Shampoo Intense Repair 170ml,https://www.banglashoppers.com/dove-nutritive-solution-intense-repair-for-damage-hair-shampoo-170ml.html,Dove Shampoo Intense Repair 170ml,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/d/o/dove_shampoo_intense_repair_170ml1.jpg,0,0
1605353498-558,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic Pro Pigment Loose Eye Shadow Powder - Bronze Age Babe,https://www.banglashoppers.com/technic-pro-pigment-loose-eye-shadow-powder-bronze-age-babe.html,Technic Pro Pigment Loose Eye Shadow Powder - Bronze Age Babe,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_pro_pigment_loose_eye_shadow_powder_-_bronze_age_babe.jpg,0,0
1605344837-49,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Fogg Scent Impressio For Men - 100ml,https://www.banglashoppers.com/fogg-scent-impressio-for-men-100ml.html,Fogg Scent Impressio For Men - 100ml,815,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/o/fogg_-_scent_impressio_men_-_100_ml.jpg,0,0
1605349950-310,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Pantene - Pro-V Advanced Hairfall Solution Anti-Dandruff Shampoo - 180ml,https://www.banglashoppers.com/pantene-pro-v-advanced-hairfall-solution-anti-dandruff-shampoo-180ml.html,Pantene - Pro-V Advanced Hairfall Solution Anti-Dandruff Shampoo - 180ml,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/pantene_-_pro-v_advanced_hairfall_solution_anti-dandruff_shampoo_-_180ml_1.jpg,0,0
1605350662-362,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Sunsilk - Co-Creations Long & Healthy Growth Shampoo - 180ml,https://www.banglashoppers.com/sunsilk-co-creations-long-healthy-growth-shampoo-180ml.html,Sunsilk - Co-Creations Long & Healthy Growth Shampoo - 180ml,185,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2116.jpg,0,0
1605354002-650,https://www.banglashoppers.com/,Editors Choice,https://www.banglashoppers.com/editors-choice.html,Vollare Intensive Fairness Whitening Body Lotion For Normal & Dry Skin - Visibly Brightens & Evens Skin Tone - 250ml,https://www.banglashoppers.com/vollare-intensive-fairness-whitening-body-lotion-for-normal-dry-skin-visibly-brightens-evens-skin-tone-250ml.html,Vollare Intensive Fairness Whitening Body Lotion For Normal & Dry Skin - Visibly Brightens & Evens Skin Tone - 250ml,1450,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/v/o/vollare_intensive_fairness_whitening_body_lotion_for_normal_dry_skin_-_visibly_brightens_evens_skin_tone_-_250ml_1.jpg,0,0
1605345802-59,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Fragrance Body Spray Teaser For Women - 120ml,https://www.banglashoppers.com/ossum-fragrance-body-spray-teaser-for-women-120ml.html,Ossum Fragrance Body Spray Teaser For Women - 120ml,325,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_fragrance_body_spray_teaser_for_women_-_120ml.jpg,0,0
1605348723-220,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo - Baby Powder - New Born - Extra Mild - 400ml,https://www.banglashoppers.com/kodomo-baby-powder-new-born-extra-mild-400ml.html,Kodomo - Baby Powder - New Born - Extra Mild - 400ml,499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7499.jpg,0,0
1605354631-673,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Osiris - Recovery Oil - 100ml,https://www.banglashoppers.com/osiris-recovery-oil-100ml.html,Osiris - Recovery Oil - 100ml,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/i/m/img_8581-.jpg,0,0
1605347482-102,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advanced Grooming Body Perfume - Power - 18ml,https://www.banglashoppers.com/he-advanced-grooming-body-perfume-power-18ml.html,HE Advanced Grooming Body Perfume - Power - 18ml,100,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_power_18ml.jpg,0,0
1605347868-136,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Fogg Perfume Gift Set - Intense Orienta 100ml and Tuxedo 50ml,https://www.banglashoppers.com/fogg-perfume-gift-set-intense-orienta-100ml-and-tuxedo-50ml.html,Fogg Perfume Gift Set - Intense Orienta 100ml and Tuxedo 50ml,1360,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/f/o/fogg_perfume_gift_set_-_intense_orienta_100ml_and_tuxedo_50ml.jpg,0,0
1605353419-540,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Nivea Combo 29 - Lip Balm (Original Care + Cherry Shine) - 4.8g,https://www.banglashoppers.com/nivea-combo-29-lip-balm-original-care-cherry-shine-4-8g.html,Nivea Combo 29 - Lip Balm (Original Care + Cherry Shine) - 4.8g,380,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/o/combo-29.jpg,0,0
1605351634-443,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Lifebuoy - 100% Better Skin Protection Neem & Aloe Vera Soap - 150g,https://www.banglashoppers.com/lifebuoy-100-better-skin-protection-neem-aloe-vera-soap-150g.html,Lifebuoy - 100% Better Skin Protection Neem & Aloe Vera Soap - 150g,60,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/b/lbnsb150h.png,0,0
1605344694-30,https://www.banglashoppers.com/,Fashion & Accessories,https://www.banglashoppers.com/fashion-accesories.html,Metal Sunglasses By City Shades - 6439 - Genuine American Brand,https://www.banglashoppers.com/metal-sunglasses-by-city-shades-6439-genuine-american-brand.html,Metal Sunglasses By City Shades - 6439 - Genuine American Brand,,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/6/4/6439.jpg,0,0
1605345609-57,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Ossum Perfumed Body Mist For Women Romance - 115ml,https://www.banglashoppers.com/ossum-perfumed-body-mist-for-women-romance-115ml.html,Ossum Perfumed Body Mist For Women Romance - 115ml,279.45,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/o/s/ossum_perfumed_body_mist_for_women_romance_-_115ml.jpg,0,0
1605354465-658,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,LA Girl HD Pro Concealer - GC970 - Light Ivory,https://www.banglashoppers.com/la-girl-hd-pro-concealer-gc970-light-ivory.html,LA Girl HD Pro Concealer - GC970 - Light Ivory,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/a/la_girl_hd_pro_concealer_-_gc970_-_light_ivory.jpg,0,0
1605347977-149,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Garnier Men Oil Clear Matcha D-Tox Skin Purifying Gel Face Wash - 100g,https://www.banglashoppers.com/garnier-men-oil-clear-matcha-d-tox-skin-purifying-gel-face-wash-100g.html,Garnier Men Oil Clear Matcha D-Tox Skin Purifying Gel Face Wash - 100g,179,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/a/garnier-men-oil-clear-matcha-face-wa.jpg,0,0
1605344363-18,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Lizol Floor Cleaner Floral Disinfectant Surface Cleaner 975ml,https://www.banglashoppers.com/lizol-floor-cleaner-floral-disinfectant-surface-cleaner-975ml.html,Lizol Floor Cleaner Floral Disinfectant Surface Cleaner 975ml,245,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8901396140009.jpg,0,0
1605346887-72,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Gucci - Flora Gardenia Limited Edition Eau De Toilette For Women Green - 100ml,https://www.banglashoppers.com/gucci-flora-gardenia-limited-edition-eau-de-toilette-for-women-green-100ml.html,Gucci - Flora Gardenia Limited Edition Eau De Toilette For Women Green - 100ml,7155,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/u/gucci_-_flora_gardenia_limited_edition_eau_de_toilette_for_women_green_-_100ml_france.jpg,0,0
1605347251-85,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Nivea Anti-Perspirant Extra Whitening Deodorant Roll On - 50ml,https://www.banglashoppers.com/nivea-anti-perspirant-extra-whitening-deodorant-roll-on-50ml.html,Nivea Anti-Perspirant Extra Whitening Deodorant Roll On - 50ml,200,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea-anti-perspirant-extra-whitening-deodorant-roll-on---50ml_.jpg,0,0
1605354674-678,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Neutrogena Hydro Boost Water Gel For Normal To Combination Skin - 50ml,https://www.banglashoppers.com/neutrogena-hydro-boost-water-gel-for-normal-to-combination-skin-50ml.html,Neutrogena Hydro Boost Water Gel For Normal To Combination Skin - 50ml,1450,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a0564.jpg,0,0
1605353881-643,https://www.banglashoppers.com/,Editors Choice,https://www.banglashoppers.com/editors-choice.html,Absolute New York Flawless Face Foundation Primer - Clear,https://www.banglashoppers.com/absolute-new-york-flawless-face-foundation-primer-clear.html,Absolute New York Flawless Face Foundation Primer - Clear,855,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/b/absolute_new_york_flawless_face_foundation_primer_-_clear.jpg,0,0
1605353737-613,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Simple Kind to Skin Purifying Cleansing Lotion - 200ml,https://www.banglashoppers.com/simple-kind-to-skin-purifying-cleansing-lotion-200ml.html,Simple Kind to Skin Purifying Cleansing Lotion - 200ml,650,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/i/simple_kind_to_skin_purifying_cleansing_lotion_-_200ml.jpg,0,0
1605351355-423,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Oil-Free Acne Stress Control Salicylic Acid Power Cream Face Wash - 177ml,https://www.banglashoppers.com/neutrogena-oil-free-acne-stress-control-salicylic-acid-power-cream-face-wash-177ml.html,Neutrogena Oil-Free Acne Stress Control Salicylic Acid Power Cream Face Wash - 177ml,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena-acne-stress-control-oil-free-power-cream-wash-6-oz-01.jpg,0,0
1605349160-258,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Whisper - Ultra Clean Sanitary Napkin XL (284mm) - 15 Pads,https://www.banglashoppers.com/whisper-ultra-clean-sanitary-napkin-xl-284mm-15-pads.html,Whisper - Ultra Clean Sanitary Napkin XL (284mm) - 15 Pads,253,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/h/whisper_-_ultra_clean_sanitary_napkin_xl_284mm_-_15_pads.jpg,0,0
1605354763-684,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Himalaya - Herbals Fresh Start Oil Clear Strawberry Face Wash - 50ml,https://www.banglashoppers.com/himalaya-herbals-fresh-start-oil-clear-strawberry-face-wash-50ml.html,Himalaya - Herbals Fresh Start Oil Clear Strawberry Face Wash - 50ml,120,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/i/himalaya-f.s.strawberry-f.w.50ml_1.jpg,0,0
1605353768-620,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 Makeup Remover Cookie Microfiber Cleansing Pad,https://www.banglashoppers.com/w7-makeup-remover-cookie-microfiber-cleansing-pad.html,W7 Makeup Remover Cookie Microfiber Cleansing Pad,315,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_makeup_remover_cookie_microfiber_cleansing_pad.jpg,0,0
1605353532-566,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 Ultra Plush Everything Mascara - 15ml,https://www.banglashoppers.com/w7-ultra-plush-everything-mascara-15ml.html,W7 Ultra Plush Everything Mascara - 15ml,405,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/w/7/w7_ultra_plush_everything_mascara_-_15ml_1.jpg,0,0
1605348816-234,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Parachute Just For Baby Almond Milk & Olive Oil Lotion - 200ml,https://www.banglashoppers.com/parachute-just-for-baby-almond-milk-olive-oil-lotion-200ml.html,Parachute Just For Baby Almond Milk & Olive Oil Lotion - 200ml,225,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/4/84._parachute_just_for_baby_baby_lotion_200ml.png,0,0
1605347116-76,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Gucci The Virgin Violet Eau De Parfum For Women - 100ml (Spain),https://www.banglashoppers.com/gucci-the-virgin-violet-eau-de-parfum-for-women-100ml-spain.html,Gucci The Virgin Violet Eau De Parfum For Women - 100ml (Spain),13005,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/u/gucci_-_the_virgin_violet_eau_de_parfum_for_women_-_100ml_spain_.jpg,0,0
1605348787-231,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Solait By Superdrug Kids Color Mix Lotion SPF 30 - 100ml,https://www.banglashoppers.com/solait-by-superdrug-kids-color-mix-lotion-spf-30-100ml.html,Solait By Superdrug Kids Color Mix Lotion SPF 30 - 100ml,1200,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a9037.jpg,0,0
1605350605-359,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Sunsilk Shampoo Stunning Black Shine 180ml,https://www.banglashoppers.com/sunsilk-shampoo-stunning-black-shine-180ml.html,Sunsilk Shampoo Stunning Black Shine 180ml,185,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/s/ssbs180h.jpg,0,0
1605353162-480,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Vaseline Intensive Care Cocoa Radiant Body Lotion - 200ml,https://www.banglashoppers.com/vaseline-intensive-care-cocoa-radiant-body-lotion-200ml.html,Vaseline Intensive Care Cocoa Radiant Body Lotion - 200ml,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/v/a/vaseline_intensive_care_cocoa_radiant_body_lotion_-_400ml_1.jpg,0,0
1605348717-219,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo - Baby Powder - Age 6+ - Sweetie Cool - 400gm,https://www.banglashoppers.com/kodomo-baby-powder-age-6-sweetie-cool-400gm.html,Kodomo - Baby Powder - Age 6+ - Sweetie Cool - 400gm,499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a7232.jpg,0,0
1605351380-426,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Oil Free Acne Salicylic Acid Face Scrub - 124ml,https://www.banglashoppers.com/neutrogena-oil-free-acne-salicylic-acid-face-scrub-124ml.html,Neutrogena Oil Free Acne Salicylic Acid Face Scrub - 124ml,1350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_-oil-free-acne-wash-daily-scrub_-4.2-oz-01.jpg,0,0
1605350666-363,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Dove - Nutritive Solutions Hair Fall Rescue Shampoo - 480ml,https://www.banglashoppers.com/dove-nutritive-solutions-hair-fall-rescue-shampoo-480ml.html,Dove - Nutritive Solutions Hair Fall Rescue Shampoo - 480ml,799,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a2212.jpg,0,0
1605348183-167,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Men Fresh Protect Body Deodorizer Energy - 120ml,https://www.banglashoppers.com/nivea-men-fresh-protect-body-deodorizer-energy-120ml.html,Nivea Men Fresh Protect Body Deodorizer Energy - 120ml,400,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/1/_/1_7_1.jpg,0,0
1605353222-494,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Neutrogena Sheer Oil Lotion Light Sesame Formula -250 ml,https://www.banglashoppers.com/neutrogena-sheer-oil-lotion-light-sesame-formula-250-ml.html,Neutrogena Sheer Oil Lotion Light Sesame Formula -250 ml,1350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_sheer_oil_lotion_light_sesame_formula_-250_ml.jpg,0,0
1605347305-89,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Nivea Men Fresh Ocean Deodorant (48h) -150ml,https://www.banglashoppers.com/nivea-men-fresh-ocean-deodorant-48h-150ml.html,Nivea Men Fresh Ocean Deodorant (48h) -150ml,280,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea-men-body-spray-fresh-ocean---150ml_1.jpg,0,0
